,cpu,memory,latency,incident,cpu_latency
199,72.63365660025022,49.04477312647928,131.05430238056857,1,0.5542256551740617
200,79.26662122620252,49.76805060799046,131.9530002448137,1,0.6007185973728402
201,78.06191169700307,53.037860918265416,134.5672587553776,1,0.5800958748733042
202,84.58484913280634,53.40137278463239,128.98430817101826,1,0.6557762748989329
203,81.1643967002001,51.589945938024684,130.36705305428228,1,0.6225836574399273
204,75.29856008626709,47.4929369648816,127.18468956332384,1,0.5920410730630967
205,75.84795664455126,49.782822647233594,128.25517094782128,1,0.5913832252066381
206,79.26173541017823,50.92225282554331,133.67457950289534,1,0.5929454628167463
207,71.82436732612769,54.094384072243386,125.88117049700593,1,0.5705727635241208
208,76.80420017794037,52.02181108305724,129.48488061352037,1,0.5931518785361628
209,75.14095376805402,51.814970743607645,132.88462204972035,1,0.5654601157682425
210,33.46146785211404,53.00357914081138,66.87054356403031,0,0.5003917430411464
211,32.14519917508064,49.02061910156117,64.70155330050726,0,0.4968226809916266
212,30.97299213772656,53.51929897837195,65.02812616896273,0,0.4763014708012555
213,30.25235096987474,52.65169679448743,61.822318634589806,0,0.489343519266656
214,31.529689376723713,50.241786513788014,61.322009595493306,0,0.5141659509319294
215,33.72010974209027,53.38286765177972,66.45478236325509,0,0.5074143431509478
216,38.083726709333746,48.579526522667784,64.63712606732916,0,0.5891927600503756
217,35.43177915561272,50.51531088798738,66.15622639063596,0,0.535577391406773
218,30.955579843630055,53.203532952976445,62.7111142551192,0,0.4936219075568906
219,34.98877482210582,53.82306877138488,64.28573449010327,0,0.5442696595073097
220,29.31450729950762,54.03496662867199,67.48864058762919,0,0.4343620947801552
221,32.13880722602964,50.67628628575823,65.78566428860049,0,0.4885381575693648
222,33.419230438497124,52.172405017810654,69.395947825607,0,0.48157322560792926
223,31.403422921392757,53.00997340595006,68.04919132181757,0,0.4614812066300685
224,33.971140479697446,49.53967727036723,62.39894196108817,0,0.5444185335847804
225,25.21449815102087,51.53266291537453,61.19851850066696,0,0.4120115775473564
226,34.473207985303034,51.0386881177538,66.55292286160292,0,0.5179818782262984
227,23.390344901063443,51.4414377555661,63.48900253452683,0,0.3684156935422511
228,32.61106699117992,50.94790481239038,63.1612924017114,0,0.516314118206617
229,36.52195979300157,52.267929117687935,64.40844526018942,0,0.5670368170736708
230,36.07186278692313,50.42858552963325,68.44864230671305,0,0.5269916476252064
231,33.144355193916425,48.52966934112818,68.63957932354059,0,0.4828752670188533
232,32.74410465324911,52.14297086948613,65.11009627472002,0,0.5029036436237386
233,31.54858528198743,53.27137817953123,65.64690558634271,0,0.48057992985660014
234,35.09835173983744,50.819431472433116,70.97889881814508,0,0.4944899445363737
235,39.69538631506874,53.241608763519885,66.34608291024234,0,0.5983079116934673
236,29.835289189670913,50.39414790937421,64.42533056544997,0,0.4630987365964869
237,33.85097898994069,52.05706045188121,67.57996519740786,0,0.5009025809803036
238,30.668073690389605,48.357427744690675,65.53677275145895,0,0.46795214965336973
239,40.10602349482788,50.92122460939328,66.68060048496466,0,0.601464641936917
240,25.062276704483494,53.06511552902205,60.83076506780415,0,0.4120000246018307
241,30.064416951179496,53.4355831512408,64.8352714145973,0,0.46370465173082714
242,30.711937910166338,50.1616093948636,68.20281152448315,0,0.4503031066269387
243,40.68548488178491,51.40746152740101,70.55286688588771,0,0.5766666427260803
244,35.608963995985526,50.32147861221195,60.494667056308465,0,0.5886298037286607
245,30.82108214292671,52.5525271698883,65.59693674548528,0,0.46985550960270983
246,35.60839391162898,53.157151819362,71.07890797778452,0,0.5009699068921861
247,31.215555495815494,52.02916363471692,63.153249556703635,0,0.49428264918953807
248,28.06715798282786,56.277784261272885,62.9371018006922,0,0.4459556792384611
249,28.801375294609542,52.04932743004752,64.41144744289096,0,0.4471468417185574
250,31.133353250345294,54.040566698338175,66.761768808329,0,0.4663350568156485
251,37.025156807396534,47.78618198770704,64.60974785120233,0,0.5730583702735736
252,28.115040508852434,52.15796197069331,65.62270135275726,0,0.42843467168044475
253,30.546437627187697,49.50442776976074,66.61671237186343,0,0.4585401551591646
254,37.84131683185966,53.3150584032991,63.810504675791535,0,0.5930264464154272
255,30.153680559492113,48.85344988376476,63.83259864960795,0,0.4723868555784907
256,24.94136844882213,52.85329520258386,68.40352631115759,0,0.36462109183329977
257,34.398816438102855,53.700482665478134,65.10781200560463,0,0.5283362376720896
258,38.020017025229,50.96559723513733,61.730785153681396,0,0.6159004284584517
259,28.940459167660535,54.30747157654739,62.851195717618,0,0.4604599616161026
260,29.520909672914946,51.191467243188306,64.30771725199764,0,0.45905702976881696
261,29.072123769969487,57.10927553139553,63.59533184942642,0,0.45714241791839466
262,30.72375362100553,48.05969071072461,63.735747121921094,0,0.48204900716443455
263,38.58855749737743,53.016185700331064,60.044861489044465,0,0.6426621119680347
264,31.782537124832054,51.20537621162008,68.93612492634773,0,0.4610432796852004
265,32.96032454313673,56.76899941469702,60.662388411130834,0,0.5433403696496872
266,34.08168962136585,54.3091014114696,63.99625352137288,0,0.5325575755771946
267,32.01999849684443,53.92099399033029,62.77289440750498,0,0.5100927525976274
268,26.83335472054528,50.0180255296318,61.731053971984615,0,0.4346816228461457
269,73.20627312596895,48.695097368614704,60.05476041758919,1,1.2189920102408378
270,80.35272043114358,53.97073011408275,69.66328883839792,1,1.1534442569535093
271,78.0135229590152,53.19674962612811,56.679696837240925,1,1.376392735180564
272,78.75863660720981,51.94006787923783,175.22078880918826,1,0.4494822625925757
273,82.57693917744773,51.28478418324406,173.56075122976924,1,0.4757811808968714
274,74.98761295600792,50.19931114467578,175.39717299411473,1,0.4275303397194666
275,78.70911032109758,53.055768524891086,171.45424574070515,1,0.45906772375955907
276,79.75384217939973,50.432935063828126,172.9507448675269,1,0.46113615897108656
277,36.893766092751434,52.06837286933734,63.43201649263816,0,0.5816268839101667
278,27.674731265012156,53.793181421609866,62.14784658413171,0,0.4453047496593129
279,34.30151498637723,52.033852221607624,63.6283566392584,0,0.5390916377245134
280,28.820531019299793,49.448245678055976,67.99679998908603,0,0.423851284529944
281,33.80454156037954,52.47255015048678,66.49176466368246,0,0.5084019311468725
282,36.09832824926913,52.64305232118219,70.2039766176357,0,0.5141920727066192
283,27.49034320038252,53.55401655100526,63.06678043824089,0,0.4358926047810996
284,30.192459049237584,53.257199387434966,63.474394827205224,0,0.4756635983915998
285,33.84349610368477,52.456748452563616,64.02420610528316,0,0.5286046975425451
286,31.52055510600559,51.85108215882323,64.71406107203217,0,0.4870742862346496
287,35.29619846943331,51.875401901629445,60.350203979875836,0,0.5848563242835608
288,34.54769167525692,52.39517592777218,66.01541788991194,0,0.5233276222362031
289,33.29070967453571,52.37050281719117,63.82282583102844,0,0.5216113395334954
290,35.597146599628644,53.78888287150334,67.32457977527714,0,0.5287392319186905
291,34.55883376267216,49.821346983874264,65.38257917719093,0,0.5285633298285087
292,34.172146178578764,52.38566121732387,62.32730313759376,0,0.5482692890327748
293,30.354074560103644,53.280652329016014,62.36454456971404,0,0.4867200549532182
294,32.15190060707834,54.0215793066201,65.76695898833472,0,0.48887619408981975
295,32.21328534519078,52.27738157577484,60.9680675165194,0,0.5283632343515323
296,37.75140144845087,50.19757154526953,62.38034058510386,0,0.6051810729848073
297,33.47962073189143,55.552349722599665,64.41732602545474,0,0.5197300601807321
298,37.073826798056615,53.186745494323276,66.76612558359872,0,0.555278990266344
299,28.329830703136828,54.005122835493516,63.03895254163035,0,0.44940198973687046
300,34.145374843722344,52.62913918525414,65.52078792452059,0,0.5211380376416953
301,29.162484733725332,53.198579875745246,59.85024658055781,0,0.4872575536422048
302,33.48267677575287,53.695811248059016,66.71325630707145,0,0.5018894089300178
303,30.75204974239552,50.31034729849992,65.87666503311394,0,0.46681248552788035
304,41.379547827028,47.3595914977143,67.95117313799068,0,0.6089600210874534
305,34.065972271787224,52.255348946192186,65.4602836420873,0,0.5204067317833115
306,27.581704176755668,52.56820688782474,65.66829558526547,0,0.42001553308084333
307,28.846368891377743,54.44721942954124,63.449794718253656,0,0.45463297429832394
308,25.92449036913973,49.79602346154151,63.92326660904415,0,0.40555640761750145
309,38.153807339621196,50.41828488797299,58.129452149150346,0,0.656359314065527
310,32.69150317865533,51.81573137000807,65.08013345838621,0,0.5023269228474931
311,39.14092445755941,52.70855962012247,67.85331660450153,0,0.5768461501403266
312,35.495892139421834,48.83849628779034,63.012297986442825,0,0.5633168964423234
313,28.13406296433203,50.946522963983895,62.5376024733747,0,0.44987434521990305
314,37.60894374144821,52.27640714050714,63.14309464054243,0,0.595614515815963
315,84.11238027935009,52.798894120712525,62.742187494582886,1,1.3406032470036575
316,89.27903520719012,50.960260973128875,63.44168119798829,1,1.4072614962483234
317,82.95571822357867,49.26645024384235,66.96695917145361,1,1.2387559365087712
318,82.76590873290323,51.09182169814632,143.73462173380102,1,0.5758244446225844
319,83.96163943849494,55.35530104042636,141.9542568685914,1,0.5914696839011961
320,84.63614680498819,52.71499578114786,140.74360167622146,1,0.6013498716601865
321,90.32550788636769,49.74232311756655,149.41808387608532,1,0.604515233653217
322,76.05895670633575,50.90036335492861,141.28107853427952,1,0.5383520390374236
323,89.95076210710089,51.96077324150415,142.97197102440413,1,0.6291496260602509
324,90.58272671093383,52.15364825722821,142.4793002941178,1,0.6357606089021024
325,89.64110527241387,51.455318991768685,149.3252626118076,1,0.600307702156525
326,86.61844870857237,50.52028702968538,146.0356998877519,1,0.5931320134402089
327,85.73134781197538,52.259312513302675,144.3906946636036,1,0.5937456566138787
328,87.71609436116572,51.47319846091673,147.86782555254064,1,0.5932060881628255
329,78.76414862409504,51.512703996894764,142.77608313430093,1,0.5516620633863888
330,83.54960644185186,52.44996377745643,146.10751486668184,1,0.5718364761599569
331,87.11394032639504,54.71056633083971,142.885138826716,1,0.6096781025775011
332,81.67461193658421,49.35610976952132,141.08264123053098,1,0.5789132612220292
333,82.49499964212768,52.93399852716554,140.47576654661566,1,0.5872543120435825
334,31.25269837769265,49.31952814674601,64.60795895706985,0,0.4837283034812967
335,34.06676857158159,50.39876403880031,65.1792325442408,0,0.5226629286937149
336,34.09154101946745,49.69779363590871,66.18093777178169,0,0.5151262911539377
337,25.301451121319026,54.33027249927949,58.26583517723191,0,0.4342416279515698
338,35.0707129389814,50.819466160974805,67.02581628815244,0,0.5232418623326865
339,39.876015941329165,50.22713061792309,63.20151707769236,0,0.6309344741252078
340,32.46799934782207,50.251081860698335,67.98982609907341,0,0.4775420266630827
341,37.07176343640352,53.42572670876386,66.97147626743771,0,0.5535455615218121
342,31.56147144039766,49.9520602961569,66.36100717902602,0,0.47560265858009676
343,34.63232052193468,50.335392850885135,63.82333952271389,0,0.5426278345966132
344,35.8668678441112,49.59624032349905,66.1591982670541,0,0.5421297232069414
345,33.76645482977814,50.501419922990344,71.10647440986774,0,0.47487173439571106
346,36.35985008745021,51.93536404839675,68.18715495083785,0,0.5332360635029463
347,29.10188993399784,52.964703690209795,63.037989896321236,0,0.4616563754945518
348,29.11555486063276,52.579789749933,61.215047702944155,0,0.4756274143887082
349,35.869698731852054,52.31140647009019,65.69265333395279,0,0.5460229860028054
350,33.82478363544743,52.265384124409586,63.395999991022094,0,0.5335475998523183
351,35.40823591224837,53.093687983754855,63.67710791055464,0,0.5560591093738944
352,34.52439081350436,52.31997935067696,66.37681095511006,0,0.5201272901895339
353,36.647550057822585,48.714538083010645,61.45991575024422,0,0.5962837665893963
354,36.074075176843465,52.5515764480569,65.87351162988227,0,0.5476264174214623
355,36.08382959929042,51.66341517895777,66.0684166588673,0,0.5461585341995245
356,36.20897358082325,55.37156661973914,61.79946737307389,0,0.5859107710789033
357,24.113137859692255,50.83286725003357,65.49221465362463,0,0.3681832716639966
358,31.22585262234209,51.66916042198902,63.37534737743152,0,0.49271292252453786
359,31.450878434315015,53.31290749165966,63.473826219315974,0,0.4954936594754087
360,34.59618712503038,51.27345144909341,64.5285010309345,0,0.536138087392503
361,37.67499161948449,50.722522977354785,66.54074922686839,0,0.5661942803053345
362,35.17781726750148,53.17784257400295,68.65912908567448,0,0.5123545511858412
363,28.594036473050043,47.77016172166702,70.25022133632135,0,0.4070312652277171
364,34.670210626013834,51.50703084509767,60.510347829326605,0,0.5729633338714798
365,29.373708213082352,54.4850942446828,60.938822017846036,0,0.4820196262487682
366,35.247024862343174,54.343003639624456,62.829524135620616,0,0.5609946175345963
367,32.45345151842759,55.3331697897517,64.41166417162533,0,0.5038443259586516
368,26.820517248642254,52.10152322298779,68.79628025829473,0,0.3898541774053041
369,38.816095681307196,50.66578268219339,67.71416975802012,0,0.5732344621519898
370,33.75466730651765,52.98512212547086,59.944210572227156,0,0.5631013734987208
371,42.78843184336225,49.89691654575116,67.40687952458492,0,0.6347784105293922
372,31.969786770311558,53.14476359578343,64.75708119754107,0,0.49368788986625145
373,33.21686286159461,51.831292909736625,62.09775378709416,0,0.5349124700304072
374,34.11125467855393,53.27348598880756,65.45569851203632,0,0.5211349883048209
375,38.45285104408204,51.13630840768172,66.62311327926541,0,0.5771698311800361
376,35.41701266557341,52.81667944714414,66.70846066186041,0,0.5309223494917574
377,25.694822864457116,53.394316199389635,59.03711226589683,0,0.43523170219997187
